filepath,condition,mos,dataset,split
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09715_chp_0004_reader_02711_17_seg_live_phone_533.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09715_chp_0004_reader_02711_17_seg_live_skype_533.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09766_chp_0003_reader_04055_9_seg_live_phone_535.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09766_chp_0003_reader_04055_9_seg_live_skype_535.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09781_chp_0012_reader_04770_5_seg_live_phone_536.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09781_chp_0012_reader_04770_5_seg_live_skype_536.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09868_chp_0005_reader_10362_41_seg_live_phone_537.wav,VoIP-landline to mobile,4.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09868_chp_0005_reader_10362_41_seg_live_skype_537.wav,Skype,3.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09873_chp_0016_reader_08431_30_seg_live_phone_538.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09873_chp_0016_reader_08431_30_seg_live_skype_538.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09897_chp_0012_reader_07888_2_seg_live_phone_539.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09897_chp_0012_reader_07888_2_seg_live_skype_539.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09902_chp_0050_reader_07893_18_seg_live_phone_540.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09902_chp_0050_reader_07893_18_seg_live_skype_540.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09918_chp_0018_reader_09944_61_seg_live_phone_542.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09918_chp_0018_reader_09944_61_seg_live_skype_542.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09987_chp_0027_reader_00576_26_seg_live_phone_544.wav,VoIP-landline to mobile,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09987_chp_0027_reader_00576_26_seg_live_skype_544.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09988_chp_0003_reader_05353_24_seg_live_phone_545.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_09988_chp_0003_reader_05353_24_seg_live_skype_545.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10067_chp_0006_reader_02765_2_seg_live_phone_546.wav,VoIP-landline to mobile,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10067_chp_0006_reader_02765_2_seg_live_skype_546.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10076_chp_0017_reader_08346_7_seg_live_phone_547.wav,VoIP-landline to mobile,1.85714285714286,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10076_chp_0017_reader_08346_7_seg_live_skype_547.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10082_chp_0030_reader_00447_1_seg_live_phone_548.wav,VoIP-landline to mobile,1.57142857142857,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10082_chp_0030_reader_00447_1_seg_live_skype_548.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10134_chp_0013_reader_08463_21_seg_live_phone_550.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10134_chp_0013_reader_08463_21_seg_live_skype_550.wav,Skype,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10139_chp_0041_reader_04558_4_seg_live_phone_551.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10139_chp_0041_reader_04558_4_seg_live_skype_551.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10215_chp_0003_reader_06611_2_seg_live_phone_552.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10215_chp_0003_reader_06611_2_seg_live_skype_552.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10235_chp_0025_reader_01459_7_seg_live_phone_553.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10235_chp_0025_reader_01459_7_seg_live_skype_553.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10254_chp_0003_reader_02369_19_seg_live_phone_554.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10254_chp_0003_reader_02369_19_seg_live_skype_554.wav,Skype,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10277_chp_0003_reader_04865_13_seg_live_phone_556.wav,VoIP-landline to mobile,3.75,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10277_chp_0003_reader_04865_13_seg_live_skype_556.wav,Skype,3.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10284_chp_0077_reader_03363_1_seg_live_phone_557.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10284_chp_0077_reader_03363_1_seg_live_skype_557.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10298_chp_0006_reader_06226_31_seg_live_phone_558.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10298_chp_0006_reader_06226_31_seg_live_skype_558.wav,Skype,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10378_chp_0003_reader_03101_8_seg_live_phone_559.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10378_chp_0003_reader_03101_8_seg_live_skype_559.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10516_chp_0009_reader_06163_1_seg_live_phone_560.wav,VoIP-landline to mobile,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10516_chp_0009_reader_06163_1_seg_live_skype_560.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10537_chp_0048_reader_06394_15_seg_live_phone_561.wav,VoIP-landline to mobile,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10537_chp_0048_reader_06394_15_seg_live_skype_561.wav,Skype,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10579_chp_0029_reader_01961_2_seg_live_phone_562.wav,VoIP-landline to mobile,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10579_chp_0029_reader_01961_2_seg_live_skype_562.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10626_chp_0013_reader_09044_2_seg_live_phone_563.wav,VoIP-landline to mobile,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10626_chp_0013_reader_09044_2_seg_live_skype_563.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10628_chp_0048_reader_11105_1_seg_live_phone_564.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10628_chp_0048_reader_11105_1_seg_live_skype_564.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10676_chp_0003_reader_10152_3_seg_live_phone_565.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10676_chp_0003_reader_10152_3_seg_live_skype_565.wav,Skype,3.375,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10699_chp_0019_reader_05051_0_seg_live_phone_566.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10699_chp_0019_reader_05051_0_seg_live_skype_566.wav,Skype,2.7,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10719_chp_0012_reader_09816_4_seg_live_phone_567.wav,VoIP-landline to mobile,2.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10719_chp_0012_reader_09816_4_seg_live_skype_567.wav,Skype,3.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10728_chp_0010_reader_08171_17_seg_live_phone_568.wav,VoIP-landline to mobile,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10728_chp_0010_reader_08171_17_seg_live_skype_568.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10728_chp_0041_reader_10676_2_seg_live_phone_569.wav,VoIP-landline to mobile,3.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10728_chp_0041_reader_10676_2_seg_live_skype_569.wav,Skype,3.4285714285714306,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10787_chp_0061_reader_06716_2_seg_live_phone_570.wav,VoIP-landline to mobile,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10787_chp_0061_reader_06716_2_seg_live_skype_570.wav,Skype,3.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10808_chp_0005_reader_03126_0_seg_live_phone_572.wav,VoIP-landline to mobile,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10808_chp_0005_reader_03126_0_seg_live_skype_572.wav,Skype,3.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10833_chp_0001_reader_11419_7_seg_live_phone_573.wav,VoIP-landline to mobile,2.5,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10833_chp_0001_reader_11419_7_seg_live_skype_573.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10844_chp_0008_reader_09640_34_seg_live_phone_574.wav,VoIP-landline to mobile,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10844_chp_0008_reader_09640_34_seg_live_skype_574.wav,Skype,3.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10865_chp_0004_reader_08466_8_seg_live_phone_575.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10865_chp_0004_reader_08466_8_seg_live_skype_575.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10886_chp_0035_reader_11729_38_seg_live_phone_576.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10886_chp_0035_reader_11729_38_seg_live_skype_576.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10900_chp_0024_reader_11384_7_seg_live_phone_577.wav,VoIP-landline to mobile,2.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10900_chp_0024_reader_11384_7_seg_live_skype_577.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10928_chp_0004_reader_02830_5_seg_live_phone_578.wav,VoIP-landline to mobile,2.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10928_chp_0004_reader_02830_5_seg_live_skype_578.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10988_chp_0015_reader_06208_34_seg_live_phone_579.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_10988_chp_0015_reader_06208_34_seg_live_skype_579.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11071_chp_0019_reader_09894_14_seg_live_phone_582.wav,VoIP-landline to mobile,2.25,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11071_chp_0019_reader_09894_14_seg_live_skype_582.wav,Skype,2.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11099_chp_0020_reader_04199_16_seg_live_phone_583.wav,VoIP-landline to mobile,2.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11099_chp_0020_reader_04199_16_seg_live_skype_583.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11106_chp_0016_reader_01400_11_seg_live_phone_584.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11106_chp_0016_reader_01400_11_seg_live_skype_584.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11111_chp_0030_reader_01283_2_seg_live_phone_586.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11111_chp_0030_reader_01283_2_seg_live_skype_586.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11134_chp_0004_reader_02767_76_seg_live_phone_587.wav,VoIP-landline to mobile,1.4,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11134_chp_0004_reader_02767_76_seg_live_skype_587.wav,Skype,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11176_chp_0061_reader_00077_9_seg_live_phone_588.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11176_chp_0061_reader_00077_9_seg_live_skype_588.wav,Skype,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11202_chp_0028_reader_04292_0_seg_live_phone_589.wav,VoIP-landline to mobile,2.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11202_chp_0028_reader_04292_0_seg_live_skype_589.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11221_chp_0039_reader_00815_4_seg_live_phone_591.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11221_chp_0039_reader_00815_4_seg_live_skype_591.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11221_chp_0114_reader_11161_4_seg_live_phone_592.wav,VoIP-landline to mobile,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11221_chp_0114_reader_11161_4_seg_live_skype_592.wav,Skype,1.6,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11240_chp_0008_reader_00614_3_seg_live_phone_593.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11240_chp_0008_reader_00614_3_seg_live_skype_593.wav,Skype,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11253_chp_0021_reader_01681_0_seg_live_phone_595.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11253_chp_0021_reader_01681_0_seg_live_skype_595.wav,Skype,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11284_chp_0020_reader_06210_7_seg_live_phone_596.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11284_chp_0020_reader_06210_7_seg_live_skype_596.wav,Skype,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11315_chp_0005_reader_00502_6_seg_live_phone_597.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11315_chp_0005_reader_00502_6_seg_live_skype_597.wav,Skype,1.77777777777778,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11320_chp_0035_reader_04036_27_seg_live_phone_598.wav,VoIP-landline to mobile,1.8,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11320_chp_0035_reader_04036_27_seg_live_skype_598.wav,Skype,1.2,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11346_chp_0016_reader_02710_23_seg_live_phone_599.wav,VoIP-landline to mobile,1.0,nisqa_train_live,calibration
..\..\data\NISQA_Corpus\NISQA_TRAIN_LIVE\deg\book_11346_chp_0016_reader_02710_23_seg_live_skype_599.wav,Skype,1.0,nisqa_train_live,calibration
